6289308, 1
12578616, 1
18867924, 1
25157232, 1
31446540, 1
37735848, 1
44025156, 1
50314464, 1
56603772, 1
62893080, 1
69182388, 1
75471696, 1
81761004, 1
88050312, 1
94339620, 1
100628928, 1
106918236, 1
113207544, 1
119496852, 1
125786160, 1
132075468, 1
138364776, 1
144654084, 1
150943392, 1
157232700, 1
163522008, 1
169811316, 1
176100624, 1
182389932, 1
188679240, 1
194968548, 1
201257856, 1
207547164, 1
213836472, 1
220125780, 1
226415088, 1
232704396, 1
238993704, 1
245283012, 1
251572320, 1
257861628, 1
264150936, 1
270440244, 1
276729552, 1
283018860, 1
289308168, 1
295597476, 1
301886784, 1
308176092, 1
314465400, 1
320754708, 1
327044016, 1
333333324, 1
339622632, 1
345911940, 1
352201248, 1
358490556, 1
364779864, 1
371069172, 1
377358480, 1
383647788, 1
389937096, 1
396226404, 1
402515712, 1
408805020, 1
415094328, 1
421383636, 1
427672944, 1
433962252, 1
440251560, 1
446540868, 1
452830176, 1
459119484, 1
465408792, 1
471698100, 1
477987408, 1
484276716, 1
490566024, 1
496855332, 1
503144640, 1
509433948, 1
515723256, 1
522012564, 1
528301872, 1
534591180, 1
540880488, 1
547169796, 1
553459104, 1
559748412, 1
566037720, 1
572327028, 1
578616336, 1
584905644, 1
591194952, 1
597484260, 1
603773568, 1
610062876, 1
616352184, 1
622641492, 1
628930800, 1
635220108, 1
641509416, 1
647798724, 1
654088032, 1
660377340, 1
666666648, 1
672955956, 1
679245264, 1
685534572, 1
691823880, 1
698113188, 1
704402496, 1
710691804, 1
716981112, 1
723270420, 1
729559728, 1
735849036, 1
742138344, 1
748427652, 1
754716960, 1
761006268, 1
767295576, 1
773584884, 1
779874192, 1
786163500, 1
792452808, 1
798742116, 1
805031424, 1
811320732, 1
817610040, 1
823899348, 1
830188656, 1
836477964, 1
842767272, 1
849056580, 1
855345888, 1
861635196, 1
867924504, 1
874213812, 1
880503120, 1
886792428, 1
893081736, 1
899371044, 1
905660352, 1
911949660, 1
918238968, 1
924528276, 1
930817584, 1
937106892, 1
943396200, 1
949685508, 1
955974816, 1
962264124, 1
968553432, 1
974842740, 1
981132048, 1
987421356, 1
993710664, 1
999999972, 1
1006289280, 1
1013138595, 1
1019987910, 1
1026837225, 1
1033686540, 1
1040535855, 1
1047385170, 1
1054234485, 1
1061083800, 1
1067933115, 1
1074782430, 1
1081631745, 1
1088481060, 1
1095330375, 1
1102179690, 1
1109029005, 1
1115878320, 1
1122727635, 1
1129576950, 1
1136426265, 1
1143275580, 1
1150124895, 1
1156974210, 1
1163823525, 1
1170672840, 1
1177522155, 1
1184371470, 1
1191220785, 1
1198070100, 1
